"id","created","screenName","replyToSN","favoriteCount","retweetCount","longitude","latitude","text"
"924348302065315841",2017-10-28 18:53:03,"LandersCountry",NA,1,0,NA,NA,"The 2017 Jeep Compass has earned Top Safety Pick from the IIHS! It's safe and easy on the eyes!… https://t.co/nL0a4zXm5a"
"924341796150349829",2017-10-28 18:27:12,"DVERADIO",NA,0,1,NA,NA,"RT @DVEMikeSteele: Stop by Three Rivers Jeep (corner of W Liberty Ave &amp; Brookline Blvd) until 4pm. Lease special on Compass Latitude. DVE f…"
"924341559612538882",2017-10-28 18:26:15,"DVEMikeSteele",NA,1,1,NA,NA,"Stop by Three Rivers Jeep (corner of W Liberty Ave &amp; Brookline Blvd) until 4pm. Lease special on Compass Latitude.… https://t.co/JyZgrYAumG"
"924340692339404800",2017-10-28 18:22:49,"AkashNawghare2",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924338981692518400",2017-10-28 18:16:01,"ChiBettenhausen",NA,0,0,NA,NA,"<U+2728>2018 Jeep COMPASS SPORT FWD <U+2728>
MSRP: $24,680
Sale: $20,406
Learn more: https://t.co/mJP6LxhWX4
#HalloweenFlashSale"
"924337778493505536",2017-10-28 18:11:14,"USJeepSales",NA,1,0,NA,NA,"eBay: 2012 Jeep Compass Sport 104964 Miles 2012 Jeep Compass Sport FWD SUV FINANCING AVAILABLE… https://t.co/H7YaJkNPty"
"924336230464151553",2017-10-28 18:05:05,"Anuj_Swarup",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924335204701016064",2017-10-28 18:01:00,"EINTruckNews",NA,0,0,NA,NA,"This Jeep Compass takes you in a good direction https://t.co/8PXGBotmYA"
"924335016724893696",2017-10-28 18:00:15,"lhmbntifulcars",NA,0,0,NA,NA,"Now's the time to get some direction with a new Jeep Compass. Check out our complete inventory here <U+27A1><U+FE0F>… https://t.co/4appOhDoLg"
"924334599194456069",2017-10-28 17:58:36,"newsautos",NA,0,0,NA,NA,"Teaser prueba Jeep Compass 2018 https://t.co/UaGaE8OsKc https://t.co/8teT5HYpgt"
"924333470188371968",2017-10-28 17:54:07,"USJeepSales",NA,1,0,NA,NA,"eBay: 2014 Jeep Compass Latitude Sport Utility 4-Door 2014 JEEP COMPASS LATITUDE 4X4 HTD SEATS REAR…… https://t.co/S6EDHYP3L8"
"924327656107204609",2017-10-28 17:31:01,"newsautos",NA,0,0,NA,NA,"Right-Hand Drive Jeep Compass Exports Commence From India https://t.co/OD7LCvq8ri https://t.co/ZE7fSvDOBR"
"924327618400411648",2017-10-28 17:30:52,"AutoMaxDodge",NA,1,0,NA,NA,"ADVENTURE READY: 2018 JEEP COMPASS SPORT #Jeep https://t.co/mkbozN4DTF https://t.co/XZVx5xXTVr"
"924324224432508928",2017-10-28 17:17:22,"asiseeit411",NA,0,3,NA,NA,"RT @Jeep: The New Jeep® Compass, with outstanding efficiency for adventure in any direction.  https://t.co/JCD2AwYezK"
"924322748611964928",2017-10-28 17:11:31,"myjuganoo",NA,0,4,NA,NA,"RT @satishshuklaa: First batch of 600 units of the Made-in-India Jeep Compass shipped to Australia and Japan.
@TajinderBagga @mishraRakendr…"
"924321415846879235",2017-10-28 17:06:13,"MplusIJ",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924315492722139136",2017-10-28 16:42:41,"carforsaletoday",NA,0,0,NA,NA,"2012 Jeep Compass https://t.co/Taf7PEBiQg"
"924315164492435456",2017-10-28 16:41:22,"achutbhandarkar",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924314767237324800",2017-10-28 16:39:48,"thehunk08",NA,0,7,NA,NA,"RT @odmag: #FCA has announced the export of its first batch of 600 units of made-in-India #JeepCompass to Australia &amp; Japan https://t.co/rR…"
"924313770721030144",2017-10-28 16:35:50,"navdeepsinghCh",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924308814827941888",2017-10-28 16:16:08,"mishraRakendra",NA,0,4,NA,NA,"RT @satishshuklaa: First batch of 600 units of the Made-in-India Jeep Compass shipped to Australia and Japan.
@TajinderBagga @mishraRakendr…"
"924306939814776834",2017-10-28 16:08:41,"sararobben1",NA,0,0,NA,NA,"Jeep Compass Night Eagle edition unveiled; special edition solemnizes the beauty of black https://t.co/02zRoSnXNL"
"924306777713381376",2017-10-28 16:08:03,"HardRockHotelSC",NA,2,0,NA,NA,"LAST CHANCE. Someone is about to drive away with a 2018 #Jeep Compass or a pocket full of $25,000. You have until 1… https://t.co/VoHakGiJci"
"924306320819290112",2017-10-28 16:06:14,"USJeepSales",NA,0,0,NA,NA,"eBay: 2015 Jeep Compass Latitude 2015 Jeep Compass https://t.co/WlQ2a2EWSf #jeep #jeeplife https://t.co/nd4OElagVQ"
"924303503656230912",2017-10-28 15:55:02,"manojkumar4",NA,0,4,NA,NA,"RT @satishshuklaa: First batch of 600 units of the Made-in-India Jeep Compass shipped to Australia and Japan.
@TajinderBagga @mishraRakendr…"
"924303245505261568",2017-10-28 15:54:01,"sanjaisharma17",NA,0,4,NA,NA,"RT @satishshuklaa: First batch of 600 units of the Made-in-India Jeep Compass shipped to Australia and Japan.
@TajinderBagga @mishraRakendr…"
"924303140765106176",2017-10-28 15:53:36,"satishshuklaa",NA,1,4,NA,NA,"First batch of 600 units of the Made-in-India Jeep Compass shipped to Australia and Japan.
@TajinderBagga… https://t.co/Dy4Szm0cgO"
"924301605020815360",2017-10-28 15:47:29,"PambyMotorsCT",NA,0,0,NA,NA,"The all-new Jeep Compass - lease NOW for $169 a month, for 24 months!!! Learn more from Pamby Motors Chrysler,... https://t.co/oVkVIZxoDZ"
"924300914755866624",2017-10-28 15:44:45,"DormanDodge",NA,0,0,NA,NA,"2017 Jeep Compass! Low miles, heated seats, manual shift option and much more!! Come check it out <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>"
"924299822886092800",2017-10-28 15:40:25,"anoopc",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924297031396483072",2017-10-28 15:29:19,"jaggu916",NA,0,2,NA,NA,"RT @Satyanewshi: #MAKEInINDIA Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan
https://t.co/UZT6WqCFNZ"
"924294115231010817",2017-10-28 15:17:44,"Shitikarsh",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924292817601511424",2017-10-28 15:12:34,"SyrSoumya",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924292731010129920",2017-10-28 15:12:14,"VIVEKVIKRAMSIN2",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924290517050859520",2017-10-28 15:03:26,"ana9mika",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924289902136590336",2017-10-28 15:00:59,"sumantharbi",NA,0,86,NA,NA,"RT @TheAshokSingh: Made-in-India Jeep Compass will be sold Internationally @OfficeOfRG #gabbarSher effect  https://t.co/YJKgAY45jD"
"924287699124592641",2017-10-28 14:52:14,"goalpeacetiku",NA,0,0,NA,NA,"Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan https://t.co/MnVklJZ0d4"
"924286910410907649",2017-10-28 14:49:06,"priyasatya014",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924283124531499009",2017-10-28 14:34:03,"Stephen1945",NA,0,0,NA,NA,"Nicole Dimaggio is very excited about her new 2018 Jeep Compass.

  #steveatmeadowland  #meadowlandofcarmel… https://t.co/s0QGMOaOOw"
"924281246385131520",2017-10-28 14:26:36,"shahaakashp",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924280966411034624",2017-10-28 14:25:29,"Abi_Joshi24",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924277917412032512",2017-10-28 14:13:22,"anusreehsn",NA,0,0,NA,NA,"Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan https://t.co/uffC1jJCv1: Make in India, a reality!"
"924274930182524928",2017-10-28 14:01:30,"3MCarCareWorli1",NA,1,0,NA,NA,"Your car needs a Scratch-free Affair!
Call 9029533366/ 77
#3M #CarCare #Jeep #Compass #PaintProtectionFilm… https://t.co/MzCkdirCRo"
"924274847475044353",2017-10-28 14:01:10,"USJeepSales",NA,0,0,NA,NA,"eBay: 2016 Jeep Compass Sport Sport Utility 4-Door 2016 JEEP COMPASS SPORT CRUISE CTL BLUETOOTH…… https://t.co/0JUsgrHlxC"
"924274757175975940",2017-10-28 14:00:48,"CeMachines",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924274714788466688",2017-10-28 14:00:38,"JeepsiesBlog",NA,3,0,NA,NA,"Jeep is putting a lot of stock into their newly re-designed Jeep Compass. https://t.co/yx9Bf1118c | #jeep #jeepnews… https://t.co/epKz18OS8c"
"924274058815987712",2017-10-28 13:58:02,"followthesanjay",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924273766598828033",2017-10-28 13:56:52,"basuhan9",NA,0,19,NA,NA,"RT @Pruthvinreddy: Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan https://t.co/Qx6tdzrIKF"
"924273703705341952",2017-10-28 13:56:37,"InnovativeHindu",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924273561656635392",2017-10-28 13:56:03,"lallamitabh",NA,0,19,NA,NA,"RT @Pruthvinreddy: Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan https://t.co/Qx6tdzrIKF"
"924272771021996032",2017-10-28 13:52:55,"amitrdhabalia",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924272364275228672",2017-10-28 13:51:18,"KainPradeep",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924272319228342272",2017-10-28 13:51:07,"DesaMayuresh",NA,0,13,NA,NA,"RT @CNNnews18: Jeep India has shipped its very first batch of 600 units of the Compass SUV from the Bombay Port Trust facility
https://t.co…"
"924271333445320704",2017-10-28 13:47:12,"World_of_Chem",NA,0,0,NA,NA,"Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Automotive Fleet https://t.co/D8OY6MDTDr"
"924270937125502976",2017-10-28 13:45:38,"HarishS66284892",NA,0,2,NA,NA,"RT @Satyanewshi: #MAKEInINDIA Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan
https://t.co/UZT6WqCFNZ"
"924269344724459520",2017-10-28 13:39:18,"kevalharia89",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924268958244409344",2017-10-28 13:37:46,"HarishS66284892",NA,0,19,NA,NA,"RT @Pruthvinreddy: Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan https://t.co/Qx6tdzrIKF"
"924268559240347650",2017-10-28 13:36:11,"negi_suniel",NA,0,19,NA,NA,"RT @Pruthvinreddy: Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan https://t.co/Qx6tdzrIKF"
"924267991067271168",2017-10-28 13:33:55,"_iNarad",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924267850143010817",2017-10-28 13:33:22,"abhi24277439",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924267801975578625",2017-10-28 13:33:10,"Satyanewshi",NA,5,2,NA,NA,"#MAKEInINDIA Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan
https://t.co/UZT6WqCFNZ"
"924267737374846976",2017-10-28 13:32:55,"raghumedicon",NA,0,19,NA,NA,"RT @Pruthvinreddy: Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan https://t.co/Qx6tdzrIKF"
"924267438807453697",2017-10-28 13:31:44,"hanumagiri",NA,0,19,NA,NA,"RT @Pruthvinreddy: Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan https://t.co/Qx6tdzrIKF"
"924267343873679360",2017-10-28 13:31:21,"girishalva",NA,0,19,NA,NA,"RT @Pruthvinreddy: Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan https://t.co/Qx6tdzrIKF"
"924266748303384577",2017-10-28 13:28:59,"BabarKh14076139",NA,0,0,NA,NA,"Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan https://t.co/n8JHmTvg3d"
"924264371391422465",2017-10-28 13:19:32,"dhikshan",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924263393850048512",2017-10-28 13:15:39,"anandswaroopm",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924261413178171393",2017-10-28 13:07:47,"ktmuralidharan",NA,0,98,NA,NA,"RT @makeinindia: Around the world, around the world: #MakeInIndia Jeep Compass begins shipping internationally w 600 exports @CimGOI https:…"
"924261336455946241",2017-10-28 13:07:29,"ktmuralidharan",NA,0,67,NA,NA,"RT @makeinindia: Hitting the roads. Made-in-India Jeep Compass will be sold Internationally #MakeInIndia @CimGOI https://t.co/BHeedoGQ7l"
"924261262346698752",2017-10-28 13:07:11,"rohan194",NA,1,0,NA,NA,"Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan https://t.co/5AdpOxl6Oa"
"924260995467395072",2017-10-28 13:06:07,"BhargavaB7",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924260935677517824",2017-10-28 13:05:53,"ktmuralidharan",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924259734412255232",2017-10-28 13:01:07,"ASCAutoSalesNY",NA,1,0,NA,NA,"Take a glance at this 2008 Jeep Compass! Now available, make it yours!: https://t.co/RwMMYF2vE6"
"924259633451098112",2017-10-28 13:00:43,"prashantjha003",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924259625901395968",2017-10-28 13:00:41,"venky88cd",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924257600014770176",2017-10-28 12:52:38,"imrajeshkusingh",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924255164466425856",2017-10-28 12:42:57,"SporttttCars",NA,0,0,NA,NA,"Please RT? #cars #supercars #luxurycars #motor Jeep Patriot/Compass Replacement to Bow in March https://t.co/xGZiMgO5eW"
"924251353676881921",2017-10-28 12:27:49,"gak008",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924250972079120384",2017-10-28 12:26:18,"rajnish_t",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924250886221606912",2017-10-28 12:25:57,"sdalwinder",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924249779546210304",2017-10-28 12:21:33,"lawpassion1",NA,1,0,NA,NA,"Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan https://t.co/QCZzG8SmmN"
"924248888973828096",2017-10-28 12:18:01,"iManikantSharma",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924245952453423104",2017-10-28 12:06:21,"LifeEconomics",NA,1,0,NA,NA,"Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Fleet Financials https://t.co/c8hl8J55DE"
"924243768240467969",2017-10-28 11:57:40,"newsautos",NA,1,0,NA,NA,"Jeep Compass India 2017 Interior Exterior and Price Specifications https://t.co/1LLj51H5NQ https://t.co/zBsrbqdVL9"
"924240852813193216",2017-10-28 11:46:05,"SachdevPunit",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924237551459647488",2017-10-28 11:32:58,"sanatanidoc",NA,0,86,NA,NA,"RT @TheAshokSingh: Made-in-India Jeep Compass will be sold Internationally @OfficeOfRG #gabbarSher effect  https://t.co/YJKgAY45jD"
"924237275105435648",2017-10-28 11:31:52,"jaykrishna324",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924236740726083585",2017-10-28 11:29:45,"newsautos",NA,1,0,NA,NA,"Made-In-India Jeep Compass Gets 9-Speed Automatic Transmission https://t.co/sEuWgS08fN https://t.co/saG8uCmPvc"
"924234581900849152",2017-10-28 11:21:10,"kapatpriya",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924233440257482752",2017-10-28 11:16:38,"Dr_RamSwaroop13",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924233001285722112",2017-10-28 11:14:53,"satishutnal",NA,0,19,NA,NA,"RT @Pruthvinreddy: Made-in-India Jeep Compass SUV Export Begins, 1st Batch Shipped to Australia And Japan https://t.co/Qx6tdzrIKF"
"924232516562649088",2017-10-28 11:12:58,"SkipParsotam",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924229069876555777",2017-10-28 10:59:16,"gandhisan",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924227953113710592",2017-10-28 10:54:50,"VedpSingh_vps","BhumiIndia",0,0,NA,NA,"@BhumiIndia @moseenkhan210 @Pravin_aap @EHasan0220 @ravi_s_k @AamAadmiParty @ArvindKejriwal @anand1587 Dear Bhumi,… https://t.co/VTjG9Yitpd"
"924227307216228352",2017-10-28 10:52:16,"daveb978",NA,0,0,NA,NA,"Used Jeep Compass Saco ME 04072 https://t.co/hZKyLjBe1C | <ed><U+00A0><U+00BD><ed><U+00BA><U+0080> by https://t.co/tGUJIoxWf8"
"924226993033330688",2017-10-28 10:51:01,"neelnabh",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924226760429981696",2017-10-28 10:50:05,"sank_uma",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924226615726325760",2017-10-28 10:49:31,"Pankaj_NaMo",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924225292129910784",2017-10-28 10:44:15,"MODIfyingBHARAT",NA,0,98,NA,NA,"RT @makeinindia: Around the world, around the world: #MakeInIndia Jeep Compass begins shipping internationally w 600 exports @CimGOI https:…"
"924225256289476608",2017-10-28 10:44:07,"MODIfyingBHARAT",NA,0,67,NA,NA,"RT @makeinindia: Hitting the roads. Made-in-India Jeep Compass will be sold Internationally #MakeInIndia @CimGOI https://t.co/BHeedoGQ7l"
"924225111497904128",2017-10-28 10:43:32,"MODIfyingBHARAT",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924224821147328512",2017-10-28 10:42:23,"khanna_jii",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924220606660329472",2017-10-28 10:25:38,"Rahulb201189",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924218699199983616",2017-10-28 10:18:03,"CathyFontenelle",NA,1,0,NA,NA,"It's 5:30am and time to get ready for early Jeep Compass repair on recall notice.  The rest of the weekend will... https://t.co/kjrVs9LBWa"
"924216920340963329",2017-10-28 10:10:59,"vivekt1801",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924215988941340672",2017-10-28 10:07:17,"t3chdud3",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924215198260461568",2017-10-28 10:04:09,"shivamaheshwari",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924214878004563969",2017-10-28 10:02:52,"aanandsg",NA,1,0,NA,NA,"Made-in-India Jeep to be shipped to Australia and Japan... https://t.co/yqqSw16hMx"
"924214727210921984",2017-10-28 10:02:16,"SaratMargam",NA,1,0,NA,NA,"Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia... https://t.co/vtsTFhwvsZ by #makeinindia via @c0nvey"
"924212796455129088",2017-10-28 09:54:36,"ABHISHE52616831",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924210673407574016",2017-10-28 09:46:10,"ssprasad",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924209973336387584",2017-10-28 09:43:23,"sandeepmakroo",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924208168867155968",2017-10-28 09:36:13,"AshokkTOI",NA,0,0,NA,NA,"Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia... https://t.co/bdhnozNQUR by #makeinindia via @c0nvey"
"924207518150049794",2017-10-28 09:33:37,"aasni24",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924206842145800192",2017-10-28 09:30:56,"praveengouchand",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924205152327708672",2017-10-28 09:24:13,"YOGIINDIAFIRST",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924204510020431872",2017-10-28 09:21:40,"CHANDANSINGHHH",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924202772710481920",2017-10-28 09:14:46,"jikadra_ketan",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924200584139304961",2017-10-28 09:06:04,"deeppy",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924200470784049152",2017-10-28 09:05:37,"planetsajal",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924200046110711808",2017-10-28 09:03:56,"jainesh1204",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924195708399316992",2017-10-28 08:46:42,"MadhuG_01","JeepIndia",1,0,NA,NA,"@JeepIndia @JeepCares Unable to provide basic accessories for Jeep Compass in Bangalore, India. Dealers spoiling brand name."
"924195482796154881",2017-10-28 08:45:48,"pickooo",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924194905538228224",2017-10-28 08:43:30,"nandiamitabh",NA,0,86,NA,NA,"RT @TheAshokSingh: Made-in-India Jeep Compass will be sold Internationally @OfficeOfRG #gabbarSher effect  https://t.co/YJKgAY45jD"
